Tipo_dia,Modo,Paradero,SIMIT,Comuna,Media_hora,Subidas_Promedio
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,10:00:00,0.4
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,11:00:00,0.4
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,11:30:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,12:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,13:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,13:30:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,14:30:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,15:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,16:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,16:30:00,0.4
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,17:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,17:30:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,19:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,20:00:00,0.2
LABORAL,BUS,L-34-73-40-OP,PF560,PUENTE ALTO,20:30:00,0.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,04:30:00,1.8
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,05:00:00,0.4
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,05:30:00,1.6
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,06:00:00,6.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,06:30:00,2.6
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,07:00:00,5.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,07:30:00,3.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,08:00:00,3.6
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,08:30:00,3.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,09:00:00,4.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,09:30:00,2.6
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,10:00:00,4.8
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,10:30:00,2.4
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,11:00:00,4.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,11:30:00,2.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,12:00:00,3.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,12:30:00,1.6
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,13:00:00,2.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,13:30:00,3.4
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,14:00:00,3.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,14:30:00,5.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,15:00:00,1.6
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,15:30:00,2.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,16:00:00,3.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,16:30:00,3.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,17:00:00,1.8
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,17:30:00,1.8
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,18:00:00,2.8
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,18:30:00,3.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,19:00:00,2.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,19:30:00,1.2
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,20:00:00,1.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,20:30:00,1.0
LABORAL,BUS,L-34-73-45-PO,PF553,PUENTE ALTO,21:00:00,1.0
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,06:00:00,1.6
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,06:30:00,0.2
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,07:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,07:30:00,0.8
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,08:00:00,1.2
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,08:30:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,09:00:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,09:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,10:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,10:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,11:30:00,0.2
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,12:00:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,12:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,13:00:00,0.2
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,13:30:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,14:00:00,0.2
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,14:30:00,0.6
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,16:00:00,0.2
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,16:30:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,17:00:00,0.6
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,19:30:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,21:00:00,0.4
LABORAL,BUS,L-34-73-5-OP,PF571,PUENTE ALTO,22:30:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,06:30:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,07:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,07:30:00,1.4
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,08:00:00,1.6
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,08:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,10:00:00,0.4
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,10:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,11:00:00,0.8
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,11:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,12:00:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,12:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,13:00:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,13:30:00,0.4
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,14:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,15:00:00,0.8
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,15:30:00,0.4
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,16:00:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,16:30:00,0.4
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,17:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,18:00:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,18:30:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,19:00:00,0.2
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,19:30:00,0.6
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,20:00:00,0.8
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,21:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-50-OP,PF559,PUENTE ALTO,21:30:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,05:00:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,05:30:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,06:00:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,06:30:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,07:00:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,07:30:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,08:00:00,1.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,08:30:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,09:00:00,1.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,09:30:00,2.2
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,10:00:00,1.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,10:30:00,1.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,11:00:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,11:30:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,12:00:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,12:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,13:00:00,1.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,13:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,14:00:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,14:30:00,1.2
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,15:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,15:30:00,0.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,16:00:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,16:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,17:00:00,0.2
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,17:30:00,0.8
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,18:00:00,0.6
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,18:30:00,1.4
LABORAL,BUS,L-34-73-55-PO,PF554,PUENTE ALTO,22:00:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,07:30:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,08:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,09:00:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,11:00:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,12:00:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,13:00:00,0.4
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,14:30:00,0.4
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,15:00:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,18:00:00,0.2
LABORAL,BUS,L-34-73-60-OP,PF558,PUENTE ALTO,18:30:00,0.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,04:30:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,05:00:00,1.6
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,05:30:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,06:00:00,2.6
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,06:30:00,1.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,07:00:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,07:30:00,2.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,08:00:00,3.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,08:30:00,3.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,09:00:00,2.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,09:30:00,0.8
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,10:00:00,1.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,10:30:00,1.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,11:00:00,0.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,11:30:00,2.8
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,12:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,12:30:00,1.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,13:00:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,13:30:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,14:00:00,1.8
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,14:30:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,15:00:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,15:30:00,1.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,16:00:00,1.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,16:30:00,1.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,17:00:00,1.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,17:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,18:00:00,0.8
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,18:30:00,0.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,19:00:00,0.6
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,19:30:00,1.0
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,20:00:00,1.2
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,20:30:00,1.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,21:00:00,0.4
LABORAL,BUS,L-34-73-65-PO,PF555,PUENTE ALTO,22:00:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,07:30:00,0.6000000000000001
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,08:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,10:00:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,10:30:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,11:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,13:00:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,14:00:00,0.4
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,14:30:00,0.4
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,16:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,17:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,18:00:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,18:30:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,19:30:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,21:30:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,22:00:00,0.2
LABORAL,BUS,L-34-73-70-OP,PF557,PUENTE ALTO,23:00:00,0.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,05:00:00,1.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,06:00:00,2.0
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,06:30:00,1.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,07:00:00,0.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,07:30:00,1.0
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,08:00:00,2.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,08:30:00,0.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,09:00:00,3.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,09:30:00,1.0
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,10:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,10:30:00,1.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,11:00:00,0.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,11:30:00,1.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,12:00:00,0.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,12:30:00,0.6
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,13:00:00,2.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,13:30:00,0.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,14:00:00,0.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,14:30:00,1.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,15:00:00,0.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,15:30:00,0.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,16:00:00,1.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,16:30:00,0.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,17:00:00,2.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,17:30:00,1.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,18:00:00,1.4
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,18:30:00,1.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,19:00:00,1.0
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,19:30:00,0.8
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,20:00:00,1.6
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,20:30:00,0.2
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,21:00:00,0.6000000000000001
LABORAL,BUS,L-34-73-75-PO,PF556,PUENTE ALTO,21:30:00,0.2
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,06:30:00,0.2
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,09:30:00,0.2
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,11:30:00,0.4
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,12:00:00,0.2
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,14:30:00,0.2
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,15:30:00,0.2
LABORAL,BUS,L-34-74-10-PO,PF574,PUENTE ALTO,19:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,05:30:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,06:30:00,1.0
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,07:00:00,1.4
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,08:00:00,1.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,08:30:00,0.6000000000000001
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,10:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,11:30:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,13:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,13:30:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,15:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,15:30:00,0.4
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,16:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,17:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,18:30:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,19:30:00,0.4
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,20:00:00,0.2
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,20:30:00,0.8
LABORAL,BUS,L-34-74-100-OP,PF669,PUENTE ALTO,23:00:00,0.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,05:00:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,05:30:00,2.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,06:00:00,2.6
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,06:30:00,4.8
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,07:00:00,9.0
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,07:30:00,2.6
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,08:00:00,0.6000000000000001
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,08:30:00,0.8
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,09:00:00,0.6000000000000001
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,09:30:00,0.6000000000000001
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,10:00:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,10:30:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,11:00:00,1.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,11:30:00,0.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,12:00:00,1.8
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,12:30:00,1.0
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,13:30:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,14:00:00,0.8
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,14:30:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,15:30:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,16:00:00,0.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,17:00:00,0.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,17:30:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,18:00:00,1.0
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,19:00:00,0.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,19:30:00,0.4
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,20:30:00,0.2
LABORAL,BUS,L-34-74-100-PO,PF622,PUENTE ALTO,21:00:00,0.4
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,06:30:00,0.4
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,07:00:00,1.0
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,07:30:00,0.2
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,08:00:00,0.4
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,10:00:00,0.2
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,10:30:00,0.2
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,11:00:00,0.2
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,12:30:00,0.4
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,15:30:00,0.2
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,17:30:00,0.2
LABORAL,BUS,L-34-74-105-OP,PF670,PUENTE ALTO,20:30:00,0.2
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,05:00:00,1.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,05:30:00,3.4
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,06:00:00,7.4
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,06:30:00,7.600000000000001
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,07:00:00,9.399999999999999
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,07:30:00,5.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,08:00:00,7.6
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,08:30:00,2.4
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,09:00:00,4.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,09:30:00,1.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,10:00:00,2.2
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,10:30:00,3.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,11:00:00,2.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,11:30:00,3.8
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,12:00:00,2.6
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,12:30:00,1.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,13:00:00,2.0
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,13:30:00,1.6
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,14:00:00,0.6
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,14:30:00,1.4
LABORAL,BUS,L-34-74-105-PO,PF623,PUENTE ALTO,15:00:00,0.6000000000000001
