Unidad de Negocio,Código TS,Código Usuario,Sentido,FREC_PUNTA,FREC_VALLE,INDICE_PUNTA_VALLE,CAP_POR_BUS_PUNTA,TIPO_ZONA
4,462n,262n,Ret,0.0,0.0,0.0,0.0,Periférica
4,440y,G22,Ida,0.5,0.0,0.0,91.0,Periférica
4,440y,G22,Ret,0.0,0.0,0.0,0.0,Periférica
4,438,G38,Ret,0.0,0.0,0.0,0.0,Periférica
4,470,G35,Ret,0.0,0.0,0.0,0.0,Periférica
4,473c,G13c,Ida,4.166666666666666,0.0,0.0,76.0,Periférica
4,473c,G13c,Ret,0.0,0.0,0.0,0.0,Periférica
4,459,G39,Ret,0.0,0.0,0.0,0.0,Periférica
4,479,G27,Ret,0.0,0.0,0.0,0.0,Periférica
4,434,G34,Ret,0.0,0.0,0.0,0.0,Periférica
4,489,I39,Ret,0.0,0.0,0.0,0.0,Periférica
5,502c,502c,Ida,1.6666666666666665,0.0,0.0,81.0,Periférica
5,502c,502c,Ret,1.75,0.0,0.0,0.0,Periférica
5,502cnc,502cnc,Ida,2.125,0.0,0.0,0.0,Periférica
5,502cnc,502cnc,Ret,2.0,0.0,0.0,81.0,Periférica
5,514c,514c,Ida,2.75,0.0,0.0,0.0,Periférica
5,514c,514c,Ret,1.5,0.0,0.0,92.0,Periférica
5,541N,541N,Ida,0.0,0.0,0.0,0.0,Periférica
5,541N,541N,Ret,0.0,0.0,0.0,0.0,Periférica
5,546e,546e,Ida,1.1666666666666667,0.0,0.0,81.0,Periférica
5,546e,546e,Ret,1.375,0.0,0.0,0.0,Periférica
5,521c,J01c,Ida,1.0,0.0,0.0,0.0,Periférica
5,521c,J01c,Ret,2.0,0.0,0.0,81.0,Periférica
5,523,J03,Ret,0.0,0.0,0.0,0.0,Periférica
5,525,J05,Ret,0.0,0.0,0.0,0.0,Periférica
5,536,J16,Ret,0.0,0.0,0.0,0.0,Periférica
5,540,J20,Ret,0.0,0.0,0.0,0.0,Periférica
5,545c,115c,Ida,3.75,0.0,0.0,81.0,Periférica
5,545c,115c,Ret,0.0,0.0,0.0,0.0,Periférica
5,549c,109N,Ida,0.0,0.0,0.0,0.0,Periférica
5,549c,109N,Ret,0.0,0.0,0.0,0.0,Periférica
5,548e,408e,Ida,3.0,0.0,0.0,87.28571428571428,Periférica
5,548e,408e,Ret,1.875,0.0,0.0,0.0,Periférica
5,548enc,408enc,Ida,1.625,0.0,0.0,0.0,Periférica
5,548enc,408enc,Ret,3.0,0.0,0.0,87.6,Periférica
5,588,B38,Ret,0.0,0.0,0.0,0.0,Periférica
8,803,B03,Ret,0.0,0.0,0.0,0.0,Periférica
8,809,B09,Ret,0.0,0.0,0.0,0.0,Periférica
8,830N,B30N,Ida,0.0,0.0,0.0,0.0,Periférica
8,830N,B30N,Ret,0.0,0.0,0.0,0.0,Periférica
8,805c,105c,Ida,0.0,0.0,0.0,0.0,Periférica
8,805c,105c,Ret,4.5,0.0,0.0,90.0,Periférica
8,841e,410e,Ida,2.333333333333333,0.0,0.0,150.0,Periférica
8,841e,410e,Ret,0.0,0.0,0.0,0.0,Periférica
8,841y,410,Ida,0.8333333333333333,0.0,0.0,90.00000000000001,Periférica
8,841y,410,Ret,0.0,0.0,0.0,0.0,Periférica
8,801,B01,Ret,0.0,0.0,0.0,0.0,Periférica
8,817,B17,Ret,0.0,0.0,0.0,0.0,Periférica
8,820,B20,Ret,0.0,0.0,0.0,0.0,Periférica
8,824,B24,Ret,0.0,0.0,0.0,0.0,Periférica
8,828,B28,Ret,0.0,0.0,0.0,0.0,Periférica
8,829,B29,Ret,0.0,0.0,0.0,0.0,Periférica
8,807,B07,Ret,0.0,0.0,0.0,0.0,Periférica
8,810,B10,Ret,0.0,0.0,0.0,0.0,Periférica
8,813,B13,Ret,0.0,0.0,0.0,0.0,Periférica
8,825,B25,Ret,0.0,0.0,0.0,0.0,Periférica
8,826,B26,Ret,0.0,0.0,0.0,0.0,Periférica
8,832,B32,Ret,0.0,0.0,0.0,0.0,Periférica
8,836,B36,Ret,0.0,0.0,0.0,0.0,Periférica
8,807y,B07,Ida,0.33333333333333326,0.0,0.0,90.00000000000001,Periférica
8,807y,B07,Ret,0.0,0.0,0.0,0.0,Periférica
8,837,B37,Ret,0.0,0.0,0.0,0.0,Periférica
9,902,B02,Ret,0.0,0.0,0.0,0.0,Periférica
9,902N,B02N,Ida,0.0,0.0,0.0,0.0,Periférica
9,902N,B02N,Ret,0.0,0.0,0.0,0.0,Periférica
9,904,B04,Ret,0.0,0.0,0.0,0.0,Periférica
9,919,B19,Ida,0.0,0.0,0.0,0.0,Periférica
9,933,B33,Ret,0.0,0.0,0.0,0.0,Periférica
9,922,F02,Ret,0.0,0.0,0.0,0.0,Periférica
9,923c,F03c,Ret,0.0,0.0,0.0,0.0,Periférica
9,930c,F10c,Ret,0.0,0.0,0.0,0.0,Periférica
9,945e,F25e,Ida,4.708333333333334,0.0,0.0,90.0,Periférica
9,950N,F30N,Ida,0.0,0.0,0.0,0.0,Periférica
9,950N,F30N,Ret,0.0,0.0,0.0,0.0,Periférica
10,1016,116,Ret,0.0,0.0,0.0,0.0,Periférica
10,1022,C02,Ret,0.0,0.0,0.0,0.0,Periférica
10,1024,B14,Ret,0.0,0.0,0.0,0.0,Periférica
10,1031c,F01c,Ida,0.0,0.0,0.0,0.0,Periférica
10,1031c,F01c,Ret,5.666666666666667,0.0,0.0,90.0,Periférica
10,1041,F11,Ret,0.0,0.0,0.0,0.0,Periférica
10,1037,F07,Ida,0.0,0.0,0.0,0.0,Periférica
10,1038,F08,Ret,0.0,0.0,0.0,0.0,Periférica
10,1056,F26,Ret,0.0,0.0,0.0,0.0,Periférica
10,1057,F27,Ret,0.0,0.0,0.0,0.0,Periférica
10,1043c,F13c,Ida,6.0,0.0,0.0,90.0,Periférica
10,1043c,F13c,Ret,0.0,0.0,0.0,0.0,Periférica
10,1057y,F27,Ida,0.25,0.0,0.0,0.0,Periférica
10,1057y,F27,Ret,0.0,0.0,0.0,0.0,Periférica
10,1011c,421c,Ret,0.0,0.0,0.0,0.0,Periférica
11,1111,C11,Ret,0.0,0.0,0.0,0.0,Periférica
11,1115,C15,Ret,0.0,0.0,0.0,0.0,Periférica
11,1120,C20,Ret,0.0,0.0,0.0,0.0,Periférica
11,1131N,B31N,Ida,0.0,0.0,0.0,0.0,Periférica
11,1131N,B31N,Ret,0.0,0.0,0.0,0.0,Periférica
11,1109c,C09c,Ida,6.208333333333333,0.0,0.0,60.0,Periférica
11,1109c,C09c,Ret,0.0,0.0,0.0,0.0,Periférica
11,1127,C27,Ret,0.0,0.0,0.0,0.0,Periférica
11,1137,C37,Ida,0.0,0.0,0.0,0.0,Periférica
11,1103,C03,Ida,0.0,0.0,0.0,0.0,Periférica
11,1103c,C03c,Ida,4.458333333333334,0.0,0.0,90.0,Periférica
11,1103c,C03c,Ret,4.708333333333333,0.0,0.0,90.0,Periférica
11,1109,C09,Ret,0.0,0.0,0.0,0.0,Periférica
11,1113,C13,Ret,0.0,0.0,0.0,0.0,Periférica
11,1135,B15,Ret,0.0,0.0,0.0,0.0,Periférica
11,1137y,C37,Ida,0.0,0.0,0.0,0.0,Periférica
11,1137y,C37,Ret,0.16666666666666666,0.0,0.0,60.0,Periférica
11,1136c,C26c,Ida,3.333333333333333,0.0,0.0,90.0,Periférica
11,1136c,C26c,Ret,0.0,0.0,0.0,0.0,Periférica
12,1217,D17,Ret,0.0,0.0,0.0,0.0,Central
12,1217v,D17v,Ret,0.0,0.0,0.0,0.0,Central
12,1227c,107c,Ida,3.041666666666667,0.0,0.0,90.0,Central
12,1227c,107c,Ret,2.791666666666667,0.0,0.0,90.0,Central
12,1227cy,107c,Ida,0.0,0.0,0.0,0.0,Central
12,1227cy,107c,Ret,1.0,0.0,0.0,90.0,Central
12,1232,420,Ida,4.75,0.0,0.0,90.0,Central
12,1232,420,Ret,0.0,0.0,0.0,0.0,Central
12,1235c,405c,Ida,0.0,0.0,0.0,0.0,Central
12,1235cy,405c,Ida,0.0,0.0,0.0,0.0,Central
12,1235cy,405c,Ret,1.5,0.0,0.0,90.00000000000001,Central
12,1236c,406c,Ret,0.0,0.0,0.0,0.0,Central
12,1237c,117c,Ret,0.0,0.0,0.0,0.0,Central
12,1245c,445c,Ida,3.1666666666666665,0.0,0.0,90.0,Central
12,1201,D01,Ret,0.0,0.0,0.0,0.0,Central
12,1203c,D03c,Ida,2.833333333333333,0.0,0.0,90.0,Central
12,1203c,D03c,Ret,0.0,0.0,0.0,0.0,Central
12,1207c,D07c,Ida,3.3333333333333335,0.0,0.0,90.0,Central
12,1207c,D07c,Ret,0.0,0.0,0.0,0.0,Central
12,1208,D08,Ret,0.0,0.0,0.0,0.0,Central
12,1209,D09,Ret,0.0,0.0,0.0,0.0,Central
12,1215,D15,Ret,0.0,0.0,0.0,0.0,Central
12,1220,D20,Ret,0.0,0.0,0.0,0.0,Central
12,1226,D26,Ret,0.0,0.0,0.0,0.0,Central
13,1302,402,Ret,0.0,0.0,0.0,0.0,Periférica
13,1304,404,Ret,0.0,0.0,0.0,0.0,Periférica
13,1304c,404c,Ida,4.666666666666668,0.0,0.0,89.99999999999999,Periférica
13,1304c,404c,Ret,3.0,0.0,0.0,0.0,Periférica
13,1314e,414e,Ida,2.833333333333333,0.0,0.0,90.0,Periférica
13,1314e,414e,Ret,3.125,0.0,0.0,0.0,Periférica
13,1315e,415e,Ida,3.0,0.0,0.0,90.0,Periférica
13,1315e,415e,Ret,2.375,0.0,0.0,0.0,Periférica
13,1322c,422c,Ida,2.3333333333333335,0.0,0.0,90.0,Periférica
13,1322c,422c,Ret,2.375,0.0,0.0,0.0,Periférica
13,1336,486,Ida,5.208333333333333,0.0,0.0,90.0,Periférica
13,1336,486,Ret,0.0,0.0,0.0,0.0,Periférica
13,1328e,428e,Ida,5.583333333333333,0.0,0.0,90.0,Periférica
13,1328e,428e,Ret,5.875,0.0,0.0,90.0,Periférica
13,1330y,430,Ida,0.6666666666666667,0.0,0.0,149.99999999999997,Periférica
13,1330y,430,Ret,0.0,0.0,0.0,0.0,Periférica
13,1321y,421,Ida,1.5,0.0,0.0,89.99999999999999,Periférica
13,1321y,421,Ret,0.0,0.0,0.0,0.0,Periférica
13,1310ey,C10e,Ida,0.6666666666666666,0.0,0.0,90.0,Periférica
13,1310ey,C10e,Ret,0.5,0.0,0.0,0.0,Periférica
13,1345,B35,Ret,0.0,0.0,0.0,0.0,Periférica
13,1333c,C33c,Ida,3.5,0.0,0.0,89.99999999999999,Periférica
13,1333c,C33c,Ret,0.0,0.0,0.0,0.0,Periférica
14,1417e,417e,Ida,2.0,0.0,0.0,90.0,Periférica
14,1417e,417e,Ret,1.875,0.0,0.0,0.0,Periférica
14,1431c,431c,Ida,2.125,0.0,0.0,90.0,Periférica
14,1431c,431c,Ret,3.625,0.0,0.0,90.0,Periférica
14,1432n,432n,Ida,0.0,0.0,0.0,0.0,Periférica
14,1432n,432n,Ret,0.0,0.0,0.0,0.0,Periférica
14,1456,I26,Ret,0.0,0.0,0.0,0.0,Periférica
14,1466,126,Ret,0.0,0.0,0.0,0.0,Periférica
14,1420c,320c,Ida,2.125,0.0,0.0,90.00000000000001,Periférica
14,1420c,320c,Ret,2.125,0.0,0.0,90.00000000000001,Periférica
15,1552,J02,Ret,0.0,0.0,0.0,0.0,Periférica
15,1557,J07,Ret,0.0,0.0,0.0,0.0,Periférica
15,1557y,J07,Ida,0.0,0.0,0.0,0.0,Periférica
15,1557y,J07,Ret,0.0,0.0,0.0,0.0,Periférica
15,1557e,J07e,Ret,0.0,0.0,0.0,0.0,Periférica
15,1557ey,J07e,Ida,0.0,0.0,0.0,0.0,Periférica
15,1557ey,J07e,Ret,0.0,0.0,0.0,0.0,Periférica
15,1568c,J18c,Ida,1.8333333333333333,0.0,0.0,90.0,Periférica
15,1568c,J18c,Ret,2.5,0.0,0.0,0.0,Periférica
15,1506e,506e,Ida,4.458333333333333,0.0,0.0,90.0,Periférica
15,1505c,505c,Ida,1.3333333333333333,0.0,0.0,90.0,Periférica
15,1505c,505c,Ret,0.0,0.0,0.0,0.0,Periférica
16,1612,E12,Ret,0.0,0.0,0.0,0.0,Periférica
16,1617c,J07c,Ida,2.333333333333333,0.0,0.0,90.0,Periférica
16,1617c,J07c,Ret,0.0,0.0,0.0,0.0,Periférica
16,1607e,207e,Ida,5.041666666666666,0.0,0.0,150.0,Periférica
16,1607e,207e,Ret,5.708333333333333,0.0,0.0,150.0,Periférica
16,1607c,207c,Ida,5.916666666666668,0.0,0.0,89.99999999999997,Periférica
16,1607c,207c,Ret,0.0,0.0,0.0,0.0,Periférica
16,1609c,209c,Ida,5.583333333333333,0.0,0.0,90.0,Periférica
16,1609c,209c,Ret,0.0,0.0,0.0,0.0,Periférica
16,1645c,225c,Ida,4.208333333333333,0.0,0.0,90.0,Periférica
16,1645c,225c,Ret,0.0,0.0,0.0,0.0,Periférica
16,1602n,302n,Ida,0.0,0.0,0.0,0.0,Periférica
16,1602n,302n,Ret,0.0,0.0,0.0,0.0,Periférica
16,1628,G28,Ret,0.0,0.0,0.0,0.0,Periférica
18,1803c,203c,Ret,0.0,0.0,0.0,0.0,Periférica
18,1803e,203e,Ida,8.166666666666666,0.0,0.0,90.0,Periférica
18,1803e,203e,Ret,8.458333333333334,0.0,0.0,90.0,Periférica
18,1803n,203n,Ida,0.0,0.0,0.0,0.0,Periférica
18,1803n,203n,Ret,0.0,0.0,0.0,0.0,Periférica
18,1806c,206c,Ida,4.708333333333334,0.0,0.0,150.0,Periférica
18,1806c,206c,Ret,4.708333333333333,0.0,0.0,150.0,Periférica
18,1808,208,Ret,0.0,0.0,0.0,0.0,Periférica
18,1808c,208c,Ret,0.0,0.0,0.0,0.0,Periférica
18,1816y,216,Ida,0.6666666666666666,0.0,0.0,90.0,Periférica
18,1816y,216,Ret,0.375,0.0,0.0,0.0,Periférica
18,1819e,219e,Ida,5.208333333333333,0.0,0.0,90.0,Periférica
18,1819e,219e,Ret,4.708333333333333,0.0,0.0,90.0,Periférica
18,1819ey,219e,Ida,0.0,0.0,0.0,0.0,Periférica
18,1819ey,219e,Ret,0.25,0.0,0.0,0.0,Periférica
18,1844,244,Ret,0.0,0.0,0.0,0.0,Periférica
18,1831,G31,Ida,4.916666666666667,0.0,0.0,90.0,Periférica
18,1831,G31,Ret,4.916666666666667,0.0,0.0,90.0,Periférica
18,1833,H13,Ret,0.0,0.0,0.0,0.0,Periférica
18,1846n,346n,Ida,0.0,0.0,0.0,0.0,Periférica
18,1846n,346n,Ret,0.0,0.0,0.0,0.0,Periférica
19,1930,230,Ret,0.0,0.0,0.0,0.0,Periférica
19,1964n,264n,Ida,0.0,0.0,0.0,0.0,Periférica
19,1964n,264n,Ret,0.0,0.0,0.0,0.0,Periférica
19,1972,272,Ret,0.0,0.0,0.0,0.0,Periférica
19,1904n,204n,Ida,0.0,0.0,0.0,0.0,Periférica
19,1904n,204n,Ret,0.0,0.0,0.0,0.0,Periférica
19,1910e,210e,Ida,2.5416666666666665,0.0,0.0,150.0,Periférica
19,1910e,210e,Ret,2.291666666666667,0.0,0.0,150.0,Periférica
19,1941,B41,Ret,0.0,0.0,0.0,0.0,Periférica
19,1945,245,Ret,0.0,0.0,0.0,0.0,Periférica
